GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
TiKV Java Client,org.tikv.kvproto,RaftServerpb.RaftApplyState,638,0,87,0,167,0,86,0,40,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionConsistencyCheckResponse.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.MvccInfo.Builder,1298,0,158,0,0,0,150,0,71,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.FileDictionary.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.PrepareMergeRequest,462,0,60,0,126,0,68,0,37,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.WriteResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.Context.new AbstractParser() {...},0,10,0,0,0,0,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ImportResponse.Builder,443,0,52,0,134,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.Range,409,0,44,0,115,0,58,0,35,0
TiKV Java Client,org.tikv.kvproto,Debugpb.GetStoreInfoResponse.Builder,183,0,12,0,58,0,31,0,25,0
TiKV Java Client,org.tikv.kvproto,Pdpb.PeerStats,461,0,60,0,125,0,68,0,37,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.DeleteRangeResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.StorageBackend.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RollbackMergeRequest,354,0,35,0,103,0,52,0,34,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ReportBatchSplitResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Errorpb.StaleCommand.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Errorpb.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},0,8,0,0,0,3,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.UnsafeDestroyRangeRequest,491,25,69,0,128,9,70,4,34,4
TiKV Java Client,org.tikv.kvproto,DebugGrpc.DebugImplBase,187,0,0,0,78,0,17,0,17,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.BatchRollbackRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Cdcpb.Compatibility.Builder,246,0,20,0,81,0,37,0,27,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.WriteEngineRequest.Builder,667,0,97,0,189,0,91,0,42,0
TiKV Java Client,org.tikv.kvproto,Pdpb.RequestHeader.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Pdpb.Region.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetMembersResponse.TsoAllocatorLeadersDefaultEntryHolder,0,8,0,0,0,4,0,1,0,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CleanupRequest,549,28,78,0,142,10,76,4,35,4
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.StatusCmdType.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.DeleteRangeResponse.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Pdpb.GetClusterConfigRequest,384,19,51,0,105,7,58,4,32,4
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsRequest.Request.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.Pair.OP,110,0,9,0,26,0,15,0,10,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.StatusRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,PDGrpc.new AbstractStub.StubFactory() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,PDGrpc.new AbstractStub.StubFactory() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsRequest.Builder,772,0,76,0,207,0,88,0,50,0
TiKV Java Client,org.tikv.kvproto,PDGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ScanDetail,617,0,101,0,0,0,94,0,42,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchPutRequest.Builder,837,155,105,9,233,48,110,9,53,9
TiKV Java Client,org.tikv.kvproto,ImportKvpb.ImportEngineRequest.Builder,293,0,24,0,95,0,42,0,30,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerValue.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.CommitMergeResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Debugpb.ModifyTikvConfigResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.S3.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.TransferLeaderResponse.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerOp,110,0,9,0,26,0,15,0,10,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.ComputeHashRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.ChangeDataRequest.RequestCase,61,0,4,0,14,0,8,0,5,0
TiKV Java Client,org.tikv.kvproto,ImportSSTGrpc.MethodHandlers,69,0,9,0,21,0,10,0,3,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.WriteBatch,477,0,50,0,127,0,65,0,39,0
TiKV Java Client,org.tikv.kvproto,Mpp.Error.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CheckSecondaryLocksRequest.Builder,547,0,56,0,155,0,70,0,42,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.BatchSplitRequest,472,0,50,0,127,0,65,0,39,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ScatterRegionRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.BootstrapRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,TikvGrpc.TikvStub,557,0,0,0,164,0,57,0,57,0
TiKV Java Client,org.tikv.kvproto,Pdpb.StoreHeartbeatResponse.Builder,640,0,84,0,187,0,87,0,45,0
TiKV Java Client,org.tikv.kvproto,ChangeDataGrpc.ChangeDataFutureStub,11,0,0,0,3,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,DiagnosticsGrpc.DiagnosticsBaseDescriptorSupplier,10,0,0,0,3,0,3,0,3,0
TiKV Java Client,org.tikv.kvproto,Debugpb.ScanMvccRequest,468,0,53,0,129,0,64,0,36,0
TiKV Java Client,org.tikv.kvproto,Errorpb.StoreNotMatch.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Mpp.MPPDataPacket.Builder,392,0,46,0,114,0,57,0,34,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.MasterKey.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.MasterKeyPlaintext.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.RewriteRule.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.PhysicalScanLockResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.AllocIDResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.TransferLeaderResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ScatterRegionRequest.Builder,1065,0,128,0,302,0,132,0,68,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Event.Row.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.IngestResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.Pair.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.PessimisticRollbackRequest.Builder,582,0,58,0,166,0,74,0,45,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.MvccGetByKeyResponse.Builder,640,0,84,0,0,0,87,0,45,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.SwitchModeResponse,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Debugpb.Property.Builder,344,0,30,0,115,0,47,0,32,0
TiKV Java Client,org.tikv.kvproto,Mpp.EstablishMPPConnectionRequest,491,19,76,0,127,7,74,4,35,4
TiKV Java Client,org.tikv.kvproto,Pdpb.TimeInterval,353,60,38,6,92,25,51,7,31,4
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerValue,411,0,44,0,110,0,58,0,35,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CleanupResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Debugpb.GetRegionPropertiesRequest,354,0,35,0,103,0,52,0,34,0
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsRequest.Request,4215,0,769,0,1078,0,575,0,139,0
TiKV Java Client,org.tikv.kvproto,ChangeDataGrpc.ChangeDataStub,20,0,0,0,5,0,3,0,3,0
TiKV Java Client,org.tikv.kvproto,Pdpb.PutStoreResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Debugpb.InjectFailPointResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawDeleteRangeRequest.Builder,444,93,53,7,129,33,65,7,35,7
TiKV Java Client,org.tikv.kvproto,Pdpb,4,1899,0,0,3,0,2,2,2,2
TiKV Java Client,org.tikv.kvproto,Pdpb.IsBootstrappedRequest,384,19,51,0,105,7,58,4,32,4
TiKV Java Client,org.tikv.kvproto,Pdpb.Member.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchPutResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,CoprocessorV2.RawCoprocessorRequest.Builder,588,0,66,0,182,0,77,0,44,0
TiKV Java Client,org.tikv.kvproto,Mpp.DispatchTaskResponse,384,19,51,0,105,7,58,4,32,4
TiKV Java Client,org.tikv.kvproto,Pdpb.IsBootstrappedRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,ImportKvpb.OpenEngineRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,BackupOuterClass.File.Builder,695,0,54,0,223,0,86,0,59,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.SwitchModeRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ExecDetailsV2.new AbstractParser() {...},0,10,0,0,0,0,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.Op.new Internal.EnumLiteMap() {...},3,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CheckLockObserverResponse.Builder,760,0,80,0,217,0,90,0,50,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.LogMessage,518,0,59,0,145,0,69,0,38,0
TiKV Java Client,org.tikv.kvproto,Pdpb.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},0,8,0,0,0,0,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RegisterLockObserverRequest,439,22,60,0,117,8,64,4,33,4
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.ReadIndexResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Errorpb.StoreNotMatch.Builder,218,0,14,0,69,0,35,0,28,0
TiKV Java Client,org.tikv.kvproto,Mpp.DispatchTaskRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.DeleteRangeResponse,475,22,64,0,130,8,67,4,34,4
TiKV Java Client,org.tikv.kvproto,Debugpb.GetRegionPropertiesResponse.Builder,623,0,68,0,170,0,76,0,42,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerBatchGetRequest,561,25,75,0,0,0,75,4,36,4
TiKV Java Client,org.tikv.kvproto,Pdpb.StoreStats.Builder,2720,0,302,0,745,0,304,0,153,0
TiKV Java Client,org.tikv.kvproto,Encryptionpb.EncryptionMeta.Builder,230,0,16,0,72,0,36,0,28,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.MvccGetByKeyResponse,582,22,89,0,0,0,83,4,37,4
TiKV Java Client,org.tikv.kvproto,Debugpb.InjectFailPointRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Debugpb.GetRegionPropertiesResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.ImportEngineRequest,447,0,48,0,129,0,61,0,36,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchPutResponse,461,36,62,2,126,12,65,6,32,6
TiKV Java Client,org.tikv.kvproto,ImportKvpb.SwitchModeResponse.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ScanLockResponse,610,22,91,0,149,8,87,4,40,4
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchGetRequest.Builder,487,123,57,7,141,37,69,7,37,7
TiKV Java Client,org.tikv.kvproto,ImportSstpb.IngestResponse,403,0,51,0,112,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.TransferLeaderResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.LockInfo.Builder,680,0,48,0,0,0,83,0,59,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.DeleteRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Event,1021,0,158,0,271,0,137,0,50,0
TiKV Java Client,org.tikv.kvproto,Errorpb.KeyNotInRegion,525,0,62,0,142,0,70,0,37,0
TiKV Java Client,org.tikv.kvproto,Pdpb.TransferLeader,403,0,51,0,112,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchGetRequest,437,185,63,16,112,50,65,17,28,13
TiKV Java Client,org.tikv.kvproto,Pdpb.GetMembersRequest.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchPutRequest,541,191,77,20,137,52,80,16,33,12
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.DeleteRangeRequest,542,28,78,0,141,10,76,4,35,4
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.BatchRollbackResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.UpdateServiceGCSafePointResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawBatchPutResponse.Builder,443,0,52,0,134,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.WriteBatch.Builder,664,0,70,0,183,0,80,0,45,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Event.Admin.Builder,542,0,74,0,153,0,77,0,40,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.PessimisticLockResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.ReadIndexResponse.Builder,380,0,44,0,111,0,56,0,34,0
TiKV Java Client,org.tikv.kvproto,Debugpb.ListFailPointsResponse.Builder,623,0,68,0,170,0,76,0,42,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ExecDetails.Builder,542,0,74,0,0,0,77,0,40,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionInfoResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.GetMetricsResponse.Builder,246,0,20,0,81,0,37,0,27,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.TxnInfo.Builder,230,0,16,0,72,0,36,0,28,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RegionSizeRequest.Builder,373,0,26,0,110,0,48,0,35,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.Assertion.new Internal.EnumLiteMap() {...},3,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.TimeDetail,418,54,49,4,0,0,59,5,32,4
TiKV Java Client,org.tikv.kvproto,Pdpb.RecordPair.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawGetKeyTTLResponse,581,28,82,0,0,0,79,4,36,4
TiKV Java Client,org.tikv.kvproto,Debugpb.GetStoreInfoRequest.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RegisterLockObserverResponse,368,22,39,0,108,8,51,4,31,4
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawScanResponse,422,103,55,11,99,36,64,11,33,8
TiKV Java Client,org.tikv.kvproto,Pdpb.RequestHeader,262,151,28,16,67,50,41,17,23,12
TiKV Java Client,org.tikv.kvproto,ImportSstpb.WriteBatch,477,0,50,0,127,0,65,0,39,0
TiKV Java Client,org.tikv.kvproto,Tikvpb.BatchCommandsResponse.Response.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.ReadIndexRequest.Builder,664,0,70,0,183,0,80,0,45,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.ResolvedTs.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RegionLeaderResponse.Builder,345,0,42,0,100,0,52,0,31,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerMutRequest,546,22,85,0,0,0,80,4,36,4
TiKV Java Client,org.tikv.kvproto,Mpp.CancelTaskResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,PDGrpc.PDImplBase,112,243,0,0,53,92,28,3,28,3
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.ServerInfoType.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.VerMutation,478,0,55,0,130,0,66,0,37,0
TiKV Java Client,org.tikv.kvproto,DiagnosticsGrpc.DiagnosticsFileDescriptorSupplier,3,0,0,0,1,0,1,0,1,0
TiKV Java Client,org.tikv.kvproto,RaftServerpb.RegionLocalState.Builder,605,0,80,0,172,0,85,0,45,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.Mutation.OP.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.PrepareMergeResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.PrewriteResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CommandPri,55,68,9,1,16,12,13,3,7,3
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.CommitMergeRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.ChangePeerRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportSSTGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportSSTGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.SplitRegionResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,ImportSSTGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ScanRegionsResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.MvccGetByStartTsRequest.new AbstractParser() {...},7,3,0,0,0,0,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawGetResponse,375,232,50,32,89,75,56,27,24,16
TiKV Java Client,org.tikv.kvproto,Debugpb.ScanMvccResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Debugpb.ListFailPointsRequest,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,Coprocessor.Response.Builder,1860,0,248,0,518,0,228,0,104,0
TiKV Java Client,org.tikv.kvproto,DebugGrpc.DebugMethodDescriptorSupplier,12,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.OperatorStatus.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.RawPutResponse.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.GetClusterConfigRequest.Builder,345,0,42,0,100,0,52,0,31,0
TiKV Java Client,org.tikv.kvproto,Pdpb.AskBatchSplitRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.GetResponse.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,ImportKvpb.WriteEngineV3Request.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.KeyError.new AbstractParser() {...},0,10,0,0,0,0,0,2,0,2
TiKV Java Client,org.tikv.kvproto,Debugpb.GetClusterInfoResponse.Builder,183,0,12,0,58,0,31,0,25,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.CheckLockObserverRequest.Builder,380,0,44,0,111,0,56,0,34,0
TiKV Java Client,org.tikv.kvproto,ImportSstpb.Pair.Builder,305,0,24,0,94,0,45,0,33,0
TiKV Java Client,org.tikv.kvproto,Debugpb.RaftLogResponse.Builder,345,0,42,0,100,0,52,0,31,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.SplitRegionRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Pdpb.StoreStats,1411,274,202,35,310,88,172,26,66,4
TiKV Java Client,org.tikv.kvproto,PDGrpc.PDMethodDescriptorSupplier,6,6,0,0,1,3,1,1,1,1
TiKV Java Client,org.tikv.kvproto,ImportSstpb.SwitchMode.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.WriteEngineRequest.ChunkCase,61,0,4,0,14,0,8,0,5,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.ChangePeerV2Response.Builder,345,0,42,0,100,0,52,0,31,0
TiKV Java Client,org.tikv.kvproto,BackupGrpc.BackupBlockingStub,19,0,0,0,5,0,3,0,3,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.PessimisticLockResponse.Builder,1215,0,126,0,328,0,136,0,73,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.SwitchModeResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.UnsafeDestroyRangeResponse.Builder,443,0,52,0,134,0,62,0,36,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.PutResponse.Builder,148,0,10,0,47,0,27,0,22,0
TiKV Java Client,org.tikv.kvproto,Metapb.Store.new AbstractParser() {...},0,10,0,0,0,2,0,2,0,2
TiKV Java Client,org.tikv.kvproto,RaftServerpb.StoreIdent.Builder,218,0,14,0,69,0,35,0,28,0
TiKV Java Client,org.tikv.kvproto,Diagnosticspb.ServerInfoItem,606,0,67,0,165,0,77,0,42,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.RegionDetailRequest,293,0,26,0,89,0,46,0,33,0
TiKV Java Client,org.tikv.kvproto,ImportKVGrpc.ImportKVBlockingStub,92,0,0,0,21,0,11,0,11,0
TiKV Java Client,org.tikv.kvproto,BackupGrpc.MethodHandlers,31,0,2,0,11,0,4,0,3,0
TiKV Java Client,org.tikv.kvproto,ImportKvpb.CompactClusterRequest,497,0,64,0,138,0,71,0,38,0
TiKV Java Client,org.tikv.kvproto,Pdpb.TsoResponse,356,207,61,24,81,66,66,18,27,13
TiKV Java Client,org.tikv.kvproto,Debugpb.RaftLogResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.ImportRequest.new AbstractParser() {...},7,3,0,0,1,1,1,1,1,1
TiKV Java Client,org.tikv.kvproto,Mpp.TaskMeta,567,0,66,0,158,0,73,0,38,0
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.IngestSSTResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Cdcpb.Error.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Pdpb.ScanRegionsRequest,541,28,78,0,140,10,76,4,35,4
TiKV Java Client,org.tikv.kvproto,DebugGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.TxnHeartBeatRequest,549,28,78,0,142,10,76,4,35,4
TiKV Java Client,org.tikv.kvproto,DebugGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,DebugGrpc.new AbstractStub.StubFactory() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.kvproto,Kvrpcpb.BatchRollbackResponse,491,19,76,0,127,7,74,4,35,4
TiKV Java Client,org.tikv.kvproto,RaftCmdpb.SplitRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
